"abbr","country","topic","subtopic","topic_slug","subtopic_slug","sentence",value,"source_doc"
"LU","Luxembourg","Justice","Efficiency","justice","efficiency","While civil justice performs efficiently overall, certain data are lacking as regards the functioning of administrative justice.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Justice","Independence","justice","independence","The level of perceived independence of the judiciary is high.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Justice","Independence","justice","independence","A planned revision of the Constitution would introduce new elements to further strengthen judicial independence.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Justice","Independence","justice","independence","The power of the Minister of Justice to order the prosecution of a specific case is not used in practice and is accompanied by safeguards.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Justice","Quality","justice","quality","The process of digitalisation of the justice system is ongoing.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Justice","Quality","justice","quality","Discussions are ongoing on a reform of the legal aid system.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","The framework for the protection of journalists is based on a set of constitutional and legislative safeguards.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","A legislative framework exists to safeguard the right to information.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","The regulatory authority for audiovisual media services is an independent public body with its own legal personality.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","The Luxembourgish Press Council is a self-regulating body established by law.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","A legal framework is established as regards transparency of media ownership.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","The Government makes an active contribution to support news media.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Other Institutional Issues","Accessibility","other-institutional-issues","accessibility","A recent constitutional reform introduced changes relevant for the system of checks and balances.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","Recent initiatives aim to foster the landscape for civil society.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","Several independent authorities fulfil key roles in safeguarding fundamental rights.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Impact assessments and stakeholder consultations are part of the legislative process.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LU","Luxembourg","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","A state of emergency was declared in response to the COVID-19 pandemic.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0315&from=EN"
"LV","Latvia","Anti-corruption","Institutional Framework","anti-corruption","institutional-framework","Latvia scores 56/100 on the Transparency International Corruption Perceptions index in 2020, ranking it 13th in the EU and 44th globally.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Anti-corruption","Prevention","anti-corruption","prevention","The legislation on criminalisation of corruption and related offences was amended to align the offences of abuse of office, bribery and trading in influence with international standards.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Anti-corruption","Prevention","anti-corruption","prevention","An asset disclosure system for public officials and members of Parliament is in place.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Anti-corruption","Prevention","anti-corruption","prevention","A new law established mechanisms for whistleblowing in public institutions and private entities with more than fifty employees.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Anti-corruption","Prevention","anti-corruption","prevention","Work is ongoing on legislation to improve the transparency of lobbying and to strengthen the regime to prevent conflict of interests.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Anti-corruption","Represive measures","anti-corruption","represive-measures","The fight against corruption is shared among several law enforcement bodies.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Justice","Efficiency","justice","efficiency","The justice system is not facing particular efficiency challenges in civil and commercial cases.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Justice","Independence","justice","independence","After having been granted additional powers with a view to strengthening judicial independence, the Council for the Judiciary adopted a new procedure for selecting candidate judges.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Justice","Independence","justice","independence","The role of the judiciary in selecting the candidate for Prosecutor General has been reinforced.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Justice","Independence","justice","independence","The level of perceived judicial independence is average.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Justice","Independence","justice","independence","The immunity of judges and prosecutors concerning administrative offences has been removed.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Justice","Quality","justice","quality","The introduction of a Unified Complaints Register aims at grouping all complaints concerning the justice system.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Justice","Quality","justice","quality","The Council for the Judiciary has gained new powers regarding the career of judges and management of the judiciary, but operates with limited resources.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Justice","Quality","justice","quality","While legislation was adopted to create a new specialised court, discussions are ongoing on the appropriate ways to increase the quality and efficiency of handling economic and financial crime cases.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Justice","Quality","justice","quality","Legal aid in civil cases has been increased.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Justice","Quality","justice","quality","The Information and Communication System in courts and the Prosecution Office is at an advanced level and is being further developed through the introduction of an e-Case Management System.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","Legal guarantees for the activities of journalists are in place.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","Latvia also has a comprehensive framework for the protection of journalists.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","Legislative amendments aim to strengthen the independence of the National Electronic Mass Media Council.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","The legal framework for media ownership transparency is in place.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Other Institutional Issues","Accessibility","other-institutional-issues","accessibility","The constitutional review is carried out by the Constitutional Court.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","The Ombudsman's Office, which is also an equality body, is in charge of protection of the rights of inhabitants.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","The Cabinet of Ministers ensures that the legislative process in the Government is transparent.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","The Constitution entrusts the Parliament with the authority to determine that a law is “urgent”.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"LV","Latvia","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","In relation to the COVID-19 pandemic, Latvia declared a state of emergency.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0313&from=EN"
"MT","Malta","Anti-corruption","Institutional Framework","anti-corruption","institutional-framework","Malta scores 54/100 in the Transparency International Corruption Perception Index and ranks 14th in the EU and 50th globally.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0317&from=EN"
"MT","Malta","Anti-corruption","Prevention","anti-corruption","prevention","Changes have been adopted as regards the Permanent Commission Against Corruption (PCAC) addressing structural weaknesses, and reducing the Prime Minister’s role in appointing its members.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0317&from=EN"
"MT","Malta","Anti-corruption","Prevention","anti-corruption","prevention","The selection and the appointment process of the Police Commissioner has been reformed, an issue also highlighted by the Venice Commission in its December 2018 Opinion.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0317&from=EN"
"MT","Malta","Anti-corruption","Prevention","anti-corruption","prevention","The Protection of the Whistleblower Act came into force in 2013.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0317&from=EN"
"MT","Malta","Anti-corruption","Prevention","anti-corruption","prevention","Proposals have been tabled as regards the appointment of persons exercising top executive functions.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0317&from=EN"
"MT","Malta","Anti-corruption","Prevention","anti-corruption","prevention","A public consultation was launched with a view to introducing lobbying regulation, which is currently missing.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0317&from=EN"
